Id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
509,0.0312,0.0938,0.0469,0.0469,0.1094,0.0469,0.0469,0.0312,0.0312,0.0156,0.0312,0.0938,0.0781,0.0625,0.1406,0.0938,0.0625,0.0625,0.0312,0.0781,0.0469,0.0469,0.0469,0.0625,0.0312,0.0000,0.0000,0.1406,0.0312,0.0469,0.0781,0.0781,0.0312,0.0156,0.0156,0.0938,0.0000,0.0000,0.0156,0.0312,0.0312,0.0156,0.0469,0.0625,0.1875,0.0781,0.0469,0.2188,0.0938,0.0625,0.0781,0.1406,0.0781,0.1094,0.0625,0.1094,0.0781,0.0156,0.0781,0.2344,0.0781,0.1719,0.1406,0.4219
510,0.1250,0.1094,0.0938,0.0625,0.1562,0.0625,0.0156,0.1094,0.0469,0.0469,0.0625,0.1406,0.0469,0.0625,0.1094,0.1250,0.0938,0.0781,0.0781,0.1562,0.0781,0.0156,0.0625,0.0625,0.0312,0.0312,0.0469,0.0312,0.0781,0.0625,0.0156,0.1094,0.0625,0.0938,0.0625,0.0469,0.0156,0.0469,0.0156,0.0469,0.0312,0.0469,0.0312,0.0938,0.1094,0.1250,0.0938,0.0469,0.1094,0.0781,0.0625,0.0781,0.1406,0.0938,0.0469,0.0469,0.1562,0.0000,0.0625,0.1094,0.0938,0.0781,0.1094,0.0469
511,0.1719,0.0938,0.0781,0.1094,0.0781,0.0312,0.0625,0.1250,0.0781,0.0312,0.0469,0.0938,0.0469,0.1094,0.1250,0.0938,0.1406,0.1094,0.0156,0.0312,0.0938,0.0000,0.0625,0.0000,0.0781,0.0312,0.0469,0.0625,0.0156,0.0938,0.0469,0.0625,0.0625,0.0312,0.0625,0.1094,0.0312,0.0312,0.0156,0.0625,0.0312,0.0312,0.0469,0.0938,0.1875,0.0625,0.1406,0.0781,0.0938,0.0625,0.0781,0.1250,0.0938,0.0938,0.0781,0.0312,0.0781,0.0469,0.0625,0.2188,0.1094,0.0312,0.0938,0.0469
512,0.0938,0.1562,0.0938,0.0625,0.1562,0.0469,0.0312,0.1562,0.1250,0.0156,0.1094,0.0625,0.0312,0.0625,0.0781,0.1562,0.0625,0.0781,0.1094,0.1094,0.0625,0.0000,0.0156,0.0469,0.0156,0.0156,0.0156,0.0781,0.0781,0.0781,0.0625,0.0625,0.0938,0.0938,0.0312,0.0781,0.0312,0.0156,0.0000,0.0312,0.0781,0.0000,0.0625,0.1250,0.1406,0.0625,0.0625,0.0625,0.1562,0.0625,0.0625,0.0781,0.1094,0.0625,0.0781,0.0469,0.0781,0.0469,0.0938,0.0625,0.1094,0.0938,0.0781,0.1719
513,0.1250,0.0625,0.1094,0.1094,0.1250,0.0156,0.0156,0.1094,0.1094,0.0156,0.0781,0.1250,0.1250,0.1406,0.0312,0.1875,0.1094,0.0156,0.0625,0.0781,0.0156,0.0156,0.0156,0.0312,0.0000,0.0156,0.0156,0.0625,0.0938,0.0156,0.0469,0.0938,0.0938,0.0938,0.0156,0.1094,0.0156,0.0000,0.0156,0.0469,0.0781,0.0312,0.0000,0.0469,0.1094,0.0625,0.0938,0.0781,0.0781,0.0938,0.1406,0.1875,0.0938,0.0469,0.0469,0.0625,0.1250,0.0156,0.0625,0.1094,0.1875,0.0312,0.1406,0.2031
514,0.1719,0.0781,0.0781,0.1875,0.1562,0.0625,0.0156,0.0469,0.1094,0.0156,0.0469,0.1875,0.1094,0.0938,0.0625,0.1875,0.0938,0.0781,0.1250,0.1250,0.0625,0.0000,0.0156,0.0156,0.0312,0.0156,0.0000,0.0000,0.0312,0.0469,0.0938,0.0312,0.1250,0.0156,0.0312,0.0469,0.0625,0.0000,0.0000,0.0312,0.0469,0.0156,0.0000,0.0469,0.0938,0.0469,0.0469,0.1562,0.1094,0.1094,0.1250,0.0938,0.1406,0.0312,0.0156,0.1094,0.0312,0.0469,0.0781,0.1094,0.2031,0.1094,0.0625,0.1719
515,0.0938,0.0938,0.0938,0.0938,0.0625,0.0781,0.0469,0.0625,0.1250,0.0156,0.0312,0.1250,0.0625,0.0938,0.0625,0.1562,0.0781,0.0625,0.0469,0.1250,0.0625,0.0469,0.0469,0.0469,0.0156,0.0156,0.0625,0.0938,0.0469,0.0312,0.0625,0.1094,0.1250,0.0312,0.0625,0.0312,0.0156,0.0312,0.0156,0.0312,0.0156,0.0312,0.0156,0.0625,0.1406,0.0469,0.0625,0.1406,0.0781,0.0625,0.0938,0.1094,0.1719,0.0469,0.0781,0.1094,0.0938,0.0312,0.0156,0.1250,0.0938,0.2344,0.0781,0.1562
516,0.1875,0.1094,0.1719,0.1250,0.0938,0.0469,0.0000,0.1250,0.1406,0.0000,0.0781,0.0781,0.0312,0.0469,0.1406,0.2656,0.0781,0.0312,0.0156,0.1250,0.0312,0.0312,0.0625,0.0156,0.0625,0.0000,0.0000,0.0469,0.0312,0.0312,0.0781,0.0469,0.1094,0.0938,0.0469,0.1250,0.0156,0.0312,0.0000,0.0000,0.0625,0.0156,0.0000,0.0938,0.1250,0.0625,0.0625,0.0781,0.2188,0.0312,0.0469,0.1094,0.1094,0.0312,0.0469,0.0469,0.1094,0.0312,0.0938,0.1094,0.2188,0.0938,0.0781,0.0625
517,0.0938,0.1406,0.0625,0.0781,0.0625,0.0000,0.0938,0.0781,0.1094,0.0156,0.0156,0.0781,0.1250,0.0781,0.1719,0.1250,0.0312,0.0312,0.0469,0.0938,0.0312,0.0000,0.0156,0.0312,0.0938,0.0469,0.0312,0.0469,0.0781,0.0938,0.0312,0.1250,0.1250,0.0312,0.0469,0.1406,0.0312,0.0312,0.0156,0.0781,0.0156,0.0469,0.0312,0.0469,0.1250,0.0156,0.0781,0.0625,0.1250,0.0312,0.0625,0.1875,0.0781,0.0469,0.0938,0.1406,0.1250,0.0469,0.0625,0.1094,0.0781,0.1719,0.0625,0.1875
518,0.1875,0.1406,0.0312,0.1250,0.1406,0.0938,0.0625,0.0781,0.0625,0.0156,0.0312,0.1250,0.0781,0.0781,0.0625,0.1094,0.1250,0.0781,0.0781,0.0938,0.0938,0.0156,0.0156,0.0625,0.0312,0.0000,0.0312,0.0781,0.0469,0.0000,0.0781,0.1094,0.0469,0.0781,0.0781,0.0312,0.0000,0.0312,0.0000,0.0000,0.0312,0.0000,0.0000,0.1094,0.0938,0.1406,0.0469,0.1406,0.1250,0.0781,0.0469,0.0625,0.1406,0.0469,0.0625,0.0938,0.1094,0.0156,0.0781,0.1094,0.1094,0.1250,0.1250,0.1719
519,0.1562,0.0938,0.0781,0.0938,0.0938,0.0469,0.0781,0.0938,0.1094,0.0469,0.0000,0.1406,0.1406,0.0469,0.0625,0.1250,0.0469,0.0938,0.0625,0.0625,0.0312,0.0156,0.1094,0.0156,0.0312,0.0312,0.0625,0.1875,0.0000,0.0625,0.0469,0.0625,0.0469,0.0469,0.0312,0.0938,0.0625,0.0156,0.0625,0.0156,0.0312,0.0156,0.0000,0.0312,0.1719,0.0938,0.1094,0.1094,0.1719,0.0625,0.1250,0.1250,0.0781,0.0938,0.0781,0.0469,0.0469,0.0625,0.0156,0.1250,0.1719,0.0938,0.0312,0.0938
520,0.3281,0.0781,0.1875,0.1250,0.0781,0.0781,0.0781,0.0156,0.1250,0.0469,0.0469,0.0469,0.0312,0.1094,0.0469,0.1719,0.0938,0.0625,0.0312,0.1406,0.0781,0.0312,0.0312,0.0156,0.0781,0.0156,0.0312,0.1406,0.0312,0.0156,0.0469,0.0469,0.1406,0.0625,0.0312,0.0469,0.0312,0.0156,0.0625,0.0000,0.0625,0.0000,0.0156,0.0781,0.0625,0.1094,0.0938,0.1094,0.1562,0.0312,0.0156,0.0469,0.1406,0.0312,0.0938,0.1094,0.0156,0.0469,0.0625,0.1094,0.1250,0.1406,0.0469,0.1094
521,0.0781,0.0781,0.0625,0.1250,0.0625,0.0781,0.0312,0.0625,0.0156,0.0781,0.0469,0.0781,0.0469,0.0781,0.1406,0.1250,0.0781,0.0469,0.0781,0.1250,0.0625,0.0312,0.0469,0.0625,0.0938,0.0156,0.0000,0.1094,0.0781,0.0312,0.0000,0.1406,0.0781,0.0312,0.0312,0.0781,0.0781,0.0312,0.0625,0.0625,0.0312,0.0312,0.0156,0.0312,0.0625,0.0625,0.0938,0.1406,0.1094,0.0625,0.0469,0.0625,0.1250,0.0625,0.0781,0.0781,0.0781,0.1094,0.0469,0.1406,0.0938,0.1719,0.1406,0.1719
522,0.0469,0.0781,0.0625,0.0938,0.0781,0.0625,0.0938,0.0469,0.0781,0.0312,0.0312,0.1406,0.0469,0.1094,0.0781,0.1094,0.0625,0.0625,0.0781,0.0469,0.0469,0.0156,0.0469,0.0781,0.0469,0.0000,0.0469,0.1250,0.0625,0.0156,0.0938,0.0312,0.0469,0.0781,0.0469,0.0938,0.0625,0.0312,0.0156,0.0312,0.0469,0.0312,0.0312,0.1250,0.1250,0.0781,0.1875,0.1406,0.1094,0.0625,0.0938,0.1094,0.0625,0.0781,0.0625,0.0469,0.0938,0.0781,0.1250,0.1562,0.1406,0.0469,0.0938,0.1094
523,0.0469,0.0938,0.0156,0.0625,0.0156,0.1094,0.0938,0.0625,0.0625,0.0781,0.0156,0.0469,0.0312,0.0156,0.0625,0.1406,0.0312,0.0625,0.1094,0.0312,0.0781,0.1719,0.1562,0.0938,0.0469,0.1719,0.1250,0.0469,0.0938,0.0781,0.0938,0.0781,0.0312,0.0938,0.0000,0.0312,0.0781,0.1719,0.0625,0.1562,0.0312,0.0781,0.0312,0.0625,0.1250,0.0469,0.0312,0.0312,0.1094,0.0312,0.0625,0.1250,0.0625,0.0469,0.0781,0.0312,0.0156,0.1406,0.0312,0.0781,0.0781,0.0781,0.0781,0.1562
524,0.0469,0.0938,0.0625,0.0156,0.0625,0.0938,0.1094,0.0938,0.0312,0.0781,0.0469,0.0625,0.0156,0.0156,0.0781,0.0312,0.0781,0.1094,0.0938,0.0625,0.1562,0.0781,0.1562,0.0625,0.0938,0.1875,0.2031,0.0938,0.0625,0.0625,0.0312,0.0469,0.0625,0.0781,0.0469,0.0469,0.1094,0.1562,0.2188,0.0156,0.0469,0.1719,0.0469,0.0781,0.0312,0.1562,0.0312,0.0625,0.0312,0.0781,0.0000,0.0156,0.0156,0.1406,0.0938,0.0312,0.0625,0.0625,0.0469,0.0469,0.0156,0.0469,0.0781,0.0469
525,0.1562,0.0781,0.0625,0.1250,0.0781,0.0469,0.0000,0.0469,0.0312,0.0312,0.0312,0.0781,0.0469,0.1406,0.0781,0.1719,0.1250,0.0000,0.0000,0.1562,0.0469,0.0000,0.0312,0.0781,0.0312,0.0156,0.0156,0.0625,0.0312,0.0469,0.0781,0.1875,0.0156,0.0156,0.0469,0.0625,0.0469,0.0000,0.0312,0.0312,0.0000,0.0156,0.0156,0.0938,0.1094,0.0781,0.0781,0.0938,0.1250,0.0781,0.0469,0.0938,0.1094,0.1094,0.0625,0.1875,0.0781,0.0625,0.0625,0.1250,0.1562,0.2031,0.0938,0.2500
526,0.0312,0.0312,0.0000,0.0156,0.0156,0.1094,0.0938,0.0469,0.0312,0.1562,0.0156,0.0469,0.0156,0.0156,0.0156,0.0000,0.0156,0.0938,0.1250,0.0312,0.1562,0.0938,0.2812,0.1250,0.0781,0.3281,0.1719,0.1094,0.0625,0.1562,0.0781,0.0312,0.0156,0.0625,0.0625,0.0000,0.0781,0.3438,0.2031,0.1406,0.0156,0.1562,0.0312,0.0781,0.0469,0.0781,0.1094,0.0156,0.0156,0.0625,0.0625,0.0000,0.0312,0.1094,0.1094,0.0156,0.0156,0.1250,0.0625,0.0156,0.0156,0.0156,0.0156,0.0000
527,0.2969,0.2031,0.0938,0.0938,0.0938,0.0156,0.0625,0.1719,0.1719,0.0156,0.0312,0.0938,0.0312,0.0938,0.0469,0.1094,0.0625,0.0625,0.0938,0.0781,0.0156,0.0000,0.0156,0.0156,0.0469,0.0156,0.0156,0.0625,0.0938,0.0625,0.0469,0.0781,0.1406,0.0625,0.0625,0.0625,0.0469,0.0156,0.0000,0.0312,0.0312,0.0156,0.0312,0.0625,0.0781,0.0469,0.1250,0.0938,0.1719,0.0156,0.0625,0.0469,0.1406,0.0156,0.0625,0.0781,0.0781,0.0469,0.0625,0.1250,0.0938,0.0938,0.0938,0.2031
528,0.1875,0.0781,0.0781,0.1719,0.1406,0.0625,0.0312,0.0625,0.0625,0.0781,0.0156,0.0781,0.1406,0.0469,0.1250,0.1719,0.1562,0.0625,0.0781,0.1250,0.0469,0.0469,0.0469,0.0000,0.0312,0.0312,0.0625,0.0469,0.0156,0.0312,0.0781,0.0156,0.0781,0.0625,0.0000,0.0469,0.1562,0.0000,0.0625,0.0156,0.0625,0.0312,0.0000,0.0625,0.1094,0.0469,0.1094,0.0781,0.0938,0.0938,0.0781,0.1406,0.0781,0.0312,0.0312,0.0625,0.0312,0.0938,0.0781,0.1562,0.1406,0.0781,0.0469,0.1250
529,0.0938,0.0781,0.1406,0.0000,0.0469,0.0625,0.0625,0.0469,0.0625,0.1406,0.1094,0.1250,0.0312,0.0469,0.0000,0.0156,0.0938,0.0781,0.0469,0.0469,0.0156,0.0625,0.1875,0.0469,0.0781,0.1406,0.1562,0.1094,0.0312,0.0781,0.0781,0.0156,0.1250,0.0469,0.0938,0.0156,0.1406,0.1406,0.1875,0.0312,0.1250,0.1094,0.0625,0.0781,0.0938,0.0312,0.1250,0.1250,0.0000,0.0156,0.1562,0.0156,0.0625,0.0469,0.0469,0.0781,0.0312,0.1094,0.0469,0.0625,0.0312,0.0781,0.0469,0.0000
530,0.2656,0.1406,0.1875,0.0938,0.1562,0.0781,0.0156,0.0781,0.1094,0.0469,0.0625,0.0625,0.0312,0.0781,0.0938,0.1250,0.1719,0.0781,0.0156,0.0781,0.0625,0.0625,0.0312,0.0469,0.0938,0.0312,0.0156,0.0156,0.0469,0.0781,0.0469,0.0469,0.1406,0.0625,0.0312,0.0938,0.0312,0.0000,0.0469,0.0156,0.0625,0.0156,0.0469,0.0938,0.0469,0.0625,0.0938,0.1094,0.0938,0.0469,0.0469,0.0781,0.0938,0.0625,0.0625,0.0781,0.0625,0.0000,0.0938,0.1406,0.1406,0.0781,0.0625,0.0469
531,0.0781,0.1719,0.1562,0.0312,0.1094,0.0781,0.1406,0.0625,0.1406,0.0625,0.0625,0.0781,0.0625,0.1719,0.0156,0.0000,0.1250,0.0625,0.0781,0.1406,0.0938,0.0625,0.0625,0.0312,0.0469,0.0781,0.1094,0.0938,0.0625,0.0312,0.0156,0.0781,0.1406,0.0938,0.0625,0.0156,0.0938,0.0625,0.0469,0.0312,0.0781,0.0625,0.0625,0.1094,0.0625,0.0781,0.1094,0.0625,0.0781,0.0625,0.0469,0.0625,0.1094,0.0625,0.0781,0.0625,0.0469,0.0312,0.0781,0.0312,0.0625,0.0312,0.0469,0.0312
532,0.0312,0.1250,0.0469,0.0469,0.0938,0.1562,0.0781,0.0938,0.0312,0.0938,0.0625,0.0938,0.0312,0.0312,0.0156,0.0469,0.1094,0.0781,0.0781,0.0156,0.0781,0.1562,0.2188,0.0469,0.1719,0.1406,0.0938,0.0625,0.0625,0.0781,0.0312,0.0781,0.0469,0.1406,0.0312,0.0625,0.0625,0.1250,0.1094,0.0625,0.0625,0.1094,0.0312,0.0625,0.0938,0.0469,0.0625,0.0625,0.0625,0.0781,0.1250,0.0000,0.0469,0.0625,0.0625,0.0469,0.0156,0.0156,0.0781,0.0469,0.0781,0.0625,0.0469,0.1094
533,0.0625,0.0469,0.0469,0.0312,0.0312,0.0938,0.0625,0.0781,0.0625,0.0781,0.0625,0.0938,0.0156,0.0469,0.0312,0.0000,0.0625,0.0781,0.1562,0.0312,0.0312,0.0469,0.1562,0.0625,0.0156,0.1719,0.1875,0.1094,0.0469,0.0469,0.1406,0.0469,0.0625,0.0781,0.0156,0.0156,0.1719,0.1250,0.1719,0.0781,0.0469,0.1719,0.0938,0.1406,0.0625,0.1250,0.1562,0.0625,0.0000,0.0625,0.0625,0.0156,0.0938,0.0312,0.0938,0.0625,0.0469,0.1250,0.1094,0.0625,0.0156,0.0625,0.0312,0.0000
534,0.0625,0.0781,0.0781,0.0938,0.0469,0.0938,0.0781,0.1094,0.1406,0.0312,0.0625,0.0312,0.0156,0.0469,0.0469,0.0938,0.0469,0.0781,0.0312,0.0156,0.0469,0.0625,0.1094,0.0469,0.0938,0.1719,0.1250,0.0625,0.0938,0.0625,0.0469,0.0938,0.1250,0.1250,0.0469,0.0312,0.0469,0.0938,0.1719,0.0625,0.0781,0.0938,0.0156,0.0781,0.0938,0.0625,0.0625,0.0469,0.0625,0.0469,0.1094,0.0625,0.0312,0.0312,0.0938,0.0781,0.0156,0.0781,0.0625,0.0938,0.0781,0.0625,0.0938,0.1562
535,0.0156,0.0469,0.0625,0.0312,0.0156,0.0469,0.1094,0.0469,0.0312,0.0625,0.0469,0.0938,0.0312,0.0469,0.0781,0.1094,0.0469,0.0156,0.0469,0.0156,0.0469,0.0469,0.0781,0.0938,0.0938,0.0625,0.0781,0.0781,0.0781,0.0938,0.0625,0.0938,0.0469,0.0938,0.0625,0.0625,0.0156,0.0938,0.0312,0.0781,0.0625,0.0781,0.0469,0.0781,0.0938,0.0938,0.1250,0.1094,0.0312,0.0625,0.0625,0.1562,0.0625,0.0781,0.0938,0.1094,0.0781,0.0156,0.0938,0.1719,0.1094,0.1094,0.0938,0.2812
536,0.1406,0.1250,0.0469,0.1719,0.1094,0.0625,0.0000,0.1250,0.0781,0.0312,0.0469,0.0938,0.0625,0.0938,0.0781,0.1719,0.0938,0.0469,0.1094,0.0625,0.0469,0.0000,0.0000,0.0156,0.0469,0.0156,0.0156,0.0938,0.0938,0.0156,0.0781,0.0469,0.1562,0.0625,0.0000,0.0625,0.0625,0.0000,0.0312,0.0312,0.0781,0.0156,0.0469,0.0469,0.1094,0.0469,0.1094,0.0938,0.0938,0.0625,0.0938,0.0938,0.0938,0.0000,0.1406,0.0625,0.0781,0.0625,0.0781,0.1250,0.0938,0.1406,0.0781,0.2188
537,0.0000,0.0156,0.0312,0.0000,0.0156,0.0312,0.0938,0.0156,0.0312,0.0781,0.0469,0.0938,0.0156,0.0469,0.0156,0.0469,0.0156,0.0000,0.0469,0.0469,0.0312,0.0312,0.1875,0.0312,0.1094,0.2031,0.2500,0.2031,0.1250,0.0625,0.0625,0.0312,0.0312,0.0938,0.0625,0.0312,0.0312,0.1250,0.1875,0.1719,0.0312,0.1719,0.0469,0.1406,0.0469,0.3125,0.0781,0.0469,0.0000,0.0625,0.1094,0.0312,0.0312,0.0938,0.2969,0.0625,0.0469,0.0625,0.0469,0.0469,0.0156,0.0625,0.0469,0.0469
538,0.0781,0.0938,0.0312,0.0469,0.0625,0.0469,0.0781,0.1562,0.0625,0.0156,0.0156,0.1562,0.1562,0.0625,0.0781,0.0469,0.0625,0.0156,0.0156,0.0781,0.0781,0.0156,0.0469,0.1250,0.0781,0.0000,0.0625,0.1250,0.1094,0.1562,0.0156,0.1250,0.0469,0.1094,0.0625,0.0938,0.0000,0.0312,0.0312,0.0000,0.0469,0.0469,0.0469,0.0469,0.0469,0.1406,0.0781,0.0938,0.0625,0.1250,0.1406,0.1094,0.0312,0.1719,0.1094,0.1250,0.1250,0.0000,0.0625,0.0312,0.1250,0.0938,0.0469,0.1094
539,0.0312,0.0312,0.0625,0.0156,0.0312,0.0781,0.1094,0.0625,0.0156,0.1250,0.0625,0.1094,0.0312,0.0000,0.0625,0.0156,0.0312,0.0625,0.1250,0.0156,0.0156,0.0469,0.1875,0.0469,0.0469,0.0781,0.1875,0.0781,0.0625,0.0781,0.0938,0.1406,0.0156,0.1406,0.0156,0.0469,0.0938,0.0625,0.0469,0.1875,0.0938,0.1406,0.0625,0.1250,0.1406,0.0781,0.1250,0.0625,0.0625,0.0469,0.1094,0.0312,0.0781,0.1094,0.0625,0.0781,0.0625,0.0469,0.1094,0.0938,0.0156,0.1719,0.0312,0.0000
540,0.1875,0.0938,0.0938,0.0938,0.0625,0.0469,0.0625,0.1406,0.1094,0.0156,0.0156,0.1250,0.1250,0.1094,0.0312,0.1406,0.0469,0.0156,0.0469,0.1250,0.0312,0.0000,0.0312,0.0625,0.0625,0.0156,0.0156,0.0781,0.1250,0.0625,0.0625,0.0625,0.0781,0.0625,0.0312,0.1094,0.0156,0.0156,0.0312,0.0156,0.0312,0.0312,0.0000,0.0625,0.1250,0.0938,0.1094,0.0938,0.1562,0.1250,0.0938,0.0781,0.1250,0.0625,0.0469,0.0938,0.0781,0.0156,0.0938,0.1562,0.0781,0.0625,0.1406,0.0781
541,0.0781,0.0469,0.0781,0.1250,0.0312,0.0625,0.0312,0.0469,0.0469,0.0312,0.0469,0.0781,0.0625,0.1406,0.0781,0.0938,0.0938,0.0312,0.0000,0.0312,0.0625,0.0156,0.0938,0.0938,0.0625,0.0000,0.0312,0.1094,0.0781,0.0938,0.0156,0.1875,0.0469,0.0469,0.0469,0.1094,0.0156,0.0312,0.0000,0.0625,0.0469,0.0312,0.0312,0.0625,0.0312,0.1094,0.0781,0.1250,0.1250,0.0469,0.0625,0.1094,0.0469,0.1562,0.0781,0.1719,0.0938,0.0469,0.0625,0.0938,0.1719,0.1094,0.1250,0.2344
542,0.0781,0.0625,0.1875,0.0625,0.0469,0.0469,0.0938,0.0781,0.1719,0.0156,0.0781,0.1719,0.0156,0.0625,0.0938,0.0938,0.0625,0.0781,0.0312,0.0938,0.0469,0.0000,0.0156,0.0156,0.0156,0.0469,0.0625,0.0938,0.0469,0.0312,0.0312,0.0469,0.1719,0.0312,0.1094,0.0156,0.0312,0.0156,0.0312,0.0156,0.0625,0.0156,0.0156,0.1562,0.1719,0.0781,0.1406,0.1406,0.0781,0.0938,0.1094,0.0781,0.1406,0.0156,0.0781,0.0469,0.0938,0.0156,0.0938,0.1094,0.1250,0.1094,0.0469,0.1719
543,0.0625,0.1094,0.0938,0.0781,0.0781,0.0156,0.1406,0.0781,0.0312,0.0781,0.0469,0.1250,0.0625,0.0156,0.0938,0.0938,0.0781,0.0312,0.0625,0.0312,0.0625,0.0156,0.0000,0.0156,0.0469,0.0938,0.1094,0.0938,0.0781,0.0312,0.0312,0.0781,0.1094,0.0625,0.0781,0.0625,0.0312,0.0625,0.0781,0.0312,0.1094,0.0000,0.0625,0.1875,0.1250,0.1094,0.1562,0.0781,0.0938,0.1094,0.0469,0.0938,0.0312,0.0156,0.1250,0.0938,0.1094,0.0312,0.1406,0.0625,0.0781,0.1094,0.0625,0.0781
544,0.1250,0.1406,0.0938,0.0781,0.1562,0.0312,0.0781,0.0469,0.0781,0.0781,0.0938,0.0625,0.0469,0.0469,0.0781,0.1562,0.0938,0.0469,0.0938,0.0781,0.0156,0.0156,0.0469,0.0625,0.0625,0.0156,0.0312,0.1406,0.0312,0.0312,0.0625,0.0625,0.0469,0.0781,0.0469,0.1094,0.0469,0.0312,0.0312,0.0156,0.0781,0.0156,0.0625,0.0781,0.1406,0.0781,0.0469,0.1406,0.1719,0.0469,0.0781,0.0625,0.0938,0.0625,0.0938,0.0625,0.0625,0.0156,0.0469,0.1250,0.1406,0.1406,0.0625,0.0938
545,0.1406,0.0781,0.0781,0.1094,0.0781,0.0781,0.0000,0.1250,0.0469,0.0781,0.1094,0.0469,0.1094,0.0156,0.1094,0.0938,0.1094,0.0000,0.1094,0.0625,0.0781,0.0625,0.0625,0.0938,0.0312,0.0156,0.0312,0.0469,0.1250,0.0781,0.0938,0.1250,0.0625,0.0781,0.0312,0.0625,0.0781,0.1094,0.0156,0.0938,0.0625,0.0625,0.0469,0.0469,0.0312,0.1094,0.0312,0.0625,0.0938,0.1250,0.0469,0.0938,0.0469,0.0469,0.0469,0.1094,0.0938,0.1406,0.0312,0.0938,0.0938,0.0469,0.1250,0.0469
546,0.0625,0.0781,0.0312,0.0469,0.0938,0.1562,0.1406,0.0938,0.0938,0.0156,0.0312,0.0469,0.0156,0.0469,0.0469,0.0312,0.0469,0.0938,0.0938,0.0469,0.0938,0.0781,0.0938,0.0938,0.0938,0.1250,0.1094,0.1094,0.0469,0.0312,0.1250,0.1094,0.0312,0.2188,0.0312,0.0156,0.0625,0.0469,0.0938,0.0781,0.0469,0.0781,0.0625,0.1094,0.1250,0.0625,0.0469,0.0781,0.0625,0.1094,0.0312,0.0312,0.0312,0.0781,0.1094,0.0469,0.0625,0.0625,0.0938,0.0469,0.0469,0.1250,0.0469,0.0938
547,0.0781,0.0938,0.0625,0.0781,0.0312,0.1406,0.1094,0.0469,0.0781,0.0938,0.0625,0.0312,0.0625,0.0625,0.0625,0.0469,0.0625,0.0469,0.1094,0.0938,0.0469,0.0781,0.1250,0.0625,0.1406,0.1094,0.1719,0.0938,0.0469,0.0312,0.0312,0.0469,0.0781,0.1250,0.0469,0.0469,0.2031,0.0625,0.2500,0.0156,0.0312,0.1875,0.0469,0.0781,0.1094,0.0000,0.0781,0.0625,0.0938,0.0469,0.0469,0.0312,0.0312,0.0312,0.0312,0.0312,0.0469,0.1406,0.0625,0.0469,0.0000,0.0312,0.1250,0.0312
548,0.0938,0.1406,0.0781,0.1094,0.1406,0.0938,0.0469,0.1719,0.1562,0.0000,0.0312,0.0625,0.1094,0.0312,0.0938,0.0938,0.0938,0.1250,0.0156,0.0625,0.0469,0.0156,0.0781,0.0469,0.0625,0.0156,0.0781,0.0625,0.0625,0.1094,0.0469,0.0938,0.0625,0.1094,0.0625,0.0625,0.0312,0.0000,0.0156,0.0156,0.0625,0.0000,0.0156,0.0625,0.1094,0.0781,0.0312,0.1094,0.1719,0.0625,0.0938,0.0938,0.0781,0.0781,0.0781,0.0781,0.0156,0.0469,0.0156,0.1562,0.1406,0.0938,0.0625,0.1250
549,0.1719,0.0781,0.1094,0.0938,0.0469,0.0938,0.0781,0.1250,0.0938,0.0625,0.0312,0.1250,0.1094,0.0469,0.0938,0.0938,0.1094,0.0312,0.0625,0.0781,0.0781,0.0156,0.0156,0.0625,0.0312,0.0469,0.0312,0.0938,0.0781,0.0625,0.0625,0.1250,0.0469,0.0781,0.0469,0.0781,0.0781,0.0312,0.0312,0.0781,0.0781,0.0312,0.0312,0.0312,0.1094,0.1094,0.0469,0.0469,0.1250,0.1406,0.0938,0.1094,0.0781,0.0312,0.0781,0.0625,0.0469,0.0781,0.0781,0.0625,0.1719,0.0312,0.0625,0.0469
550,0.3906,0.2031,0.0938,0.1250,0.0625,0.0469,0.1250,0.0938,0.0938,0.0000,0.0000,0.1094,0.1406,0.1094,0.0469,0.1094,0.0469,0.0469,0.0156,0.0938,0.0469,0.0312,0.0156,0.0312,0.0156,0.0156,0.0781,0.0781,0.0625,0.0156,0.0625,0.0781,0.1406,0.0312,0.0156,0.0781,0.0312,0.0156,0.0156,0.0312,0.0625,0.0469,0.0312,0.0625,0.1094,0.0156,0.1406,0.0625,0.2188,0.0469,0.0781,0.1094,0.0625,0.0312,0.0312,0.0625,0.0938,0.0312,0.0938,0.0781,0.1406,0.0469,0.0625,0.1250
551,0.1719,0.0938,0.0625,0.1250,0.0938,0.0781,0.0312,0.1250,0.0625,0.0156,0.0469,0.1250,0.1250,0.0312,0.0781,0.1406,0.0469,0.0312,0.0625,0.0625,0.0469,0.0156,0.0625,0.0156,0.0469,0.0156,0.0625,0.0781,0.0938,0.0938,0.0000,0.0625,0.0781,0.0938,0.0312,0.0625,0.0000,0.0312,0.0156,0.0156,0.0625,0.0000,0.0156,0.1094,0.1250,0.0625,0.0625,0.1719,0.1562,0.1094,0.0938,0.1094,0.0625,0.0156,0.0938,0.0938,0.0938,0.0312,0.0781,0.1094,0.1250,0.0781,0.1719,0.1250
